ts,open,high,low,close,vol,quoteVol,extra,dt_utc,dt_et
1789107900000,760.88,761.0,760.84,760.95,889.0,676459.45,676459.45,2026-09-11 06:25:00+00:00,2026-09-11 02:25:00-04:00
1789108200000,760.98,761.15,760.64,760.7,428.0,325608.53,325608.53,2026-09-11 06:30:00+00:00,2026-09-11 02:30:00-04:00
1789108500000,760.8,760.9,760.77,760.9,476.0,362151.67,362151.67,2026-09-11 06:35:00+00:00,2026-09-11 02:35:00-04:00
1789108800000,760.95,760.97,760.95,760.97,88.0,66963.62,66963.62,2026-09-11 06:40:00+00:00,2026-09-11 02:40:00-04:00
1789109100000,761.02,761.46,761.02,761.4,1554.0,1182794.82,1182794.82,2026-09-11 06:45:00+00:00,2026-09-11 02:45:00-04:00
1789109400000,761.31,761.35,761.26,761.28,163.0,124091.94,124091.94,2026-09-11 06:50:00+00:00,2026-09-11 02:50:00-04:00
1789109700000,761.3,761.43,761.27,761.43,418.0,318239.34,318239.34,2026-09-11 06:55:00+00:00,2026-09-11 02:55:00-04:00
1789110000000,761.36,761.52,761.3,761.52,1241.0,944933.33,944933.33,2026-09-11 07:00:00+00:00,2026-09-11 03:00:00-04:00
1789110300000,761.5,761.51,761.36,761.43,287.0,218533.18,218533.18,2026-09-11 07:05:00+00:00,2026-09-11 03:05:00-04:00
1789110600000,761.41,761.5,761.32,761.32,328.0,249738.23,249738.23,2026-09-11 07:10:00+00:00,2026-09-11 03:10:00-04:00
1789110900000,761.26,761.38,761.26,761.29,445.0,338785.52,338785.52,2026-09-11 07:15:00+00:00,2026-09-11 03:15:00-04:00
1789111200000,761.31,761.32,761.26,761.29,308.0,234475.01,234475.01,2026-09-11 07:20:00+00:00,2026-09-11 03:20:00-04:00
1789111500000,761.17,761.17,761.03,761.03,696.0,529698.93,529698.93,2026-09-11 07:25:00+00:00,2026-09-11 03:25:00-04:00
1789111800000,761.06,761.08,760.85,760.85,465.0,353872.46,353872.46,2026-09-11 07:30:00+00:00,2026-09-11 03:30:00-04:00
1789112100000,760.85,761.02,760.85,760.97,289.0,219909.0,219909,2026-09-11 07:35:00+00:00,2026-09-11 03:35:00-04:00
1789112400000,760.99,761.0,760.84,760.96,159.0,120981.42,120981.42,2026-09-11 07:40:00+00:00,2026-09-11 03:40:00-04:00
1789112700000,760.84,760.86,760.75,760.75,132.0,100428.44,100428.44,2026-09-11 07:45:00+00:00,2026-09-11 03:45:00-04:00
1789113000000,760.75,760.81,760.75,760.77,71.0,54016.57,54016.57,2026-09-11 07:50:00+00:00,2026-09-11 03:50:00-04:00
1789113300000,760.89,760.89,760.82,760.84,113.0,85973.27,85973.27,2026-09-11 07:55:00+00:00,2026-09-11 03:55:00-04:00
1789113600000,760.95,761.539,757.83,760.86,8638.0,6566621.8961,6566621.8961,2026-09-11 08:00:00+00:00,2026-09-11 04:00:00-04:00
1789113900000,760.8185,761.45,760.679,760.679,5276.99376,4015004.0707774144,4015004.0707774142,2026-09-11 08:05:00+00:00,2026-09-11 04:05:00-04:00
1789114200000,760.88,761.0194,760.6382,761.0194,4456.008059,3390490.5732367556,3390490.5732367554,2026-09-11 08:10:00+00:00,2026-09-11 04:10:00-04:00
1789114500000,760.965,761.34,760.965,761.149,667.0,507670.519,507670.519,2026-09-11 08:15:00+00:00,2026-09-11 04:15:00-04:00
1789114800000,761.17,762.56,761.1415,761.8077,3401.0,2591911.6203,2591911.6203,2026-09-11 08:20:00+00:00,2026-09-11 04:20:00-04:00
1789115100000,761.7882,761.81,761.339,761.3885,4366.565358999999,3326379.5146453558,3326379.5146453553382121,2026-09-11 08:25:00+00:00,2026-09-11 04:25:00-04:00
1789115400000,761.37,762.03,761.37,761.939,6070.130055,4624650.5846378235,4624650.5846378225,2026-09-11 08:30:00+00:00,2026-09-11 04:30:00-04:00
1789115700000,761.9561,762.02,761.75,761.75,2660.187766,2026725.9142630703,2026725.9142630704,2026-09-11 08:35:00+00:00,2026-09-11 04:35:00-04:00
1789116000000,761.83,761.83,761.7087,761.7087,1068.001995,813572.8387333445,813572.8387333445,2026-09-11 08:40:00+00:00,2026-09-11 04:40:00-04:00
1789116300000,761.6892,761.97,761.6487,761.949,1886.272184,1437020.879908904,1437020.8799089041523662,2026-09-11 08:45:00+00:00,2026-09-11 04:45:00-04:00
1789116600000,761.9687,762.4,761.9687,762.2987,8216.099519,6262842.322205336,6262842.3222053359,2026-09-11 08:50:00+00:00,2026-09-11 04:50:00-04:00
1789116900000,762.27,762.6,762.27,762.6,654.066228,498684.69104847,498684.69104847,2026-09-11 08:55:00+00:00,2026-09-11 04:55:00-04:00
1789117200000,762.651,762.87,762.5,762.54,2035.0,1552095.0168,1552095.0168,2026-09-11 09:00:00+00:00,2026-09-11 05:00:00-04:00
1789117500000,762.549,762.549,762.219,762.219,596.06263,454475.90737396,454475.90737396,2026-09-11 09:05:00+00:00,2026-09-11 05:05:00-04:00
1789117800000,762.1992,762.2,761.98,762.0017,1719.154445,1310199.9118095124,1310199.9118095125,2026-09-11 09:10:00+00:00,2026-09-11 05:10:00-04:00
1789118100000,762.0195,762.225,761.9292,762.225,1245.141893,948807.5662065432,948807.5662065432,2026-09-11 09:15:00+00:00,2026-09-11 05:15:00-04:00
1789118400000,762.19,762.26,762.15,762.17,165.0,125759.3577,125759.3577,2026-09-11 09:20:00+00:00,2026-09-11 05:20:00-04:00
1789118700000,762.16,762.2092,762.16,762.1888,55.0,41919.92,41919.92,2026-09-11 09:25:00+00:00,2026-09-11 05:25:00-04:00
1789119000000,762.19,762.275,762.1425,762.22,239.0,182173.908,182173.908,2026-09-11 09:30:00+00:00,2026-09-11 05:30:00-04:00
1789119300000,762.24,762.26,762.1887,762.1887,101.0,76985.0727,76985.0727,2026-09-11 09:35:00+00:00,2026-09-11 05:35:00-04:00
1789119600000,762.2492,762.25,762.1792,762.1792,334.027491,254619.0136140538,254619.0136140538,2026-09-11 09:40:00+00:00,2026-09-11 05:40:00-04:00
1789119900000,762.1992,762.3015,762.1992,762.2312,258.204892,196808.7779927876,196808.7779927876,2026-09-11 09:45:00+00:00,2026-09-11 05:45:00-04:00
1789120200000,762.23,762.24,762.2,762.23,3955.0,3014657.9057,3014657.9057,2026-09-11 09:50:00+00:00,2026-09-11 05:50:00-04:00
1789120500000,762.24,762.475,762.2226,762.38,571.703677,435834.0995213682,435834.0995213682,2026-09-11 09:55:00+00:00,2026-09-11 05:55:00-04:00
1789120800000,762.37,762.73,761.9,762.73,795.0,606168.1266,606168.1266,2026-09-11 10:00:00+00:00,2026-09-11 06:00:00-04:00
1789121100000,762.6064,762.645,762.5923,762.645,605.0,461381.356,461381.356,2026-09-11 10:05:00+00:00,2026-09-11 06:05:00-04:00
1789121400000,762.6,762.6,762.412,762.4807,86.063965,65622.028891519,65622.028891519,2026-09-11 10:10:00+00:00,2026-09-11 06:10:00-04:00
1789121700000,762.51,762.559,762.4092,762.51,487.0,371341.0727,371341.0727,2026-09-11 10:15:00+00:00,2026-09-11 06:15:00-04:00
1789122000000,762.4092,762.5,762.329,762.4019,551.0,420122.0323,420122.0323,2026-09-11 10:20:00+00:00,2026-09-11 06:20:00-04:00
1789122300000,762.4787,762.4787,762.2455,762.319,715.006164,545147.6824752288,545147.6824752288,2026-09-11 10:25:00+00:00,2026-09-11 06:25:00-04:00
1789122600000,762.31,762.5,762.31,762.5,2265.035872,1726809.6674626337,1726809.6674626336,2026-09-11 10:30:00+00:00,2026-09-11 06:30:00-04:00
1789122900000,762.5,762.5487,762.35,762.4599,1090.0,831025.0323,831025.0323,2026-09-11 10:35:00+00:00,2026-09-11 06:35:00-04:00
1789123200000,762.3695,762.42,762.3,762.3,550.0,419308.4723,419308.4723,2026-09-11 10:40:00+00:00,2026-09-11 06:40:00-04:00
1789123500000,762.2519,762.2592,762.09,762.1201,739.0,563208.0516,563208.0516,2026-09-11 10:45:00+00:00,2026-09-11 06:45:00-04:00
1789123800000,762.179,762.179,762.1,762.1195,376.0,286564.1845,286564.1845,2026-09-11 10:50:00+00:00,2026-09-11 06:50:00-04:00
1789124100000,762.1007,762.19,762.089,762.1787,524.032761,399380.1406738489,399380.1406738489,2026-09-11 10:55:00+00:00,2026-09-11 06:55:00-04:00
1789124400000,762.1113,762.22,757.83,762.1,6546.0,4988802.7616,4988802.7616,2026-09-11 11:00:00+00:00,2026-09-11 07:00:00-04:00
1789124700000,762.088,762.0892,761.8395,761.8717,1667.669281,1270794.1437623897,1270794.1437623897,2026-09-11 11:05:00+00:00,2026-09-11 07:05:00-04:00
1789125000000,761.86,761.9793,761.844,761.9192,2493.680924,1899918.728710652,1899918.728710652,2026-09-11 11:10:00+00:00,2026-09-11 07:10:00-04:00
1789125300000,761.8846,762.06,761.8195,762.06,1497.880518,1141210.7274463063,1141210.7274463062,2026-09-11 11:15:00+00:00,2026-09-11 07:15:00-04:00
1789125600000,762.1355,762.14,761.8839,762.0305,6926.023925,5277464.1856758,5277464.1856758,2026-09-11 11:20:00+00:00,2026-09-11 07:20:00-04:00
1789125900000,762.0504,762.3269,762.0504,762.1784,1978.0,1507684.1836,1507684.1836,2026-09-11 11:25:00+00:00,2026-09-11 07:25:00-04:00
1789126200000,762.2099,762.29,761.89,761.89,1557.0,1186736.039,1186736.039,2026-09-11 11:30:00+00:00,2026-09-11 07:30:00-04:00
1789126500000,761.9192,762.07,761.78,762.0465,11109.863014,8464385.265102204,8464385.2651022058,2026-09-11 11:35:00+00:00,2026-09-11 07:35:00-04:00
1789126800000,762.0187,762.2827,762.0187,762.2827,2927.760637,2231404.2446657117,2231404.2446657113,2026-09-11 11:40:00+00:00,2026-09-11 07:40:00-04:00
1789127100000,762.2984,762.3969,762.0203,762.3545,8744.484513,6665261.774969216,6665261.774969216237791,2026-09-11 11:45:00+00:00,2026-09-11 07:45:00-04:00
1789127400000,762.35,762.3856,762.1942,762.2805,22230.411420000004,16946382.57455795,16946382.5745579490492252,2026-09-11 11:50:00+00:00,2026-09-11 07:50:00-04:00
1789127700000,762.3279,762.4684,762.2707,762.3592,1648.0,1256362.5079,1256362.5079,2026-09-11 11:55:00+00:00,2026-09-11 07:55:00-04:00
1789128000000,762.3273,762.3978,762.04,762.2284,7942.0,6053449.4736,6053449.4736,2026-09-11 12:00:00+00:00,2026-09-11 08:00:00-04:00
1789128300000,762.24,762.32,762.15,762.32,10844.319747,8265703.458884622,8265703.4588846222,2026-09-11 12:05:00+00:00,2026-09-11 08:05:00-04:00
1789128600000,762.33,762.6986,762.23,762.45,12356.473028,9420046.986652642,9420046.9866526448,2026-09-11 12:10:00+00:00,2026-09-11 08:10:00-04:00
1789128900000,762.4695,762.8307,762.34,762.74,26386.753151,20121164.046380877,20121164.0463808744124349,2026-09-11 12:15:00+00:00,2026-09-11 08:15:00-04:00
1789129200000,762.76,762.8984,762.61,762.6184,49237.043304,37559025.90419152,37559025.9041915224,2026-09-11 12:20:00+00:00,2026-09-11 08:20:00-04:00
1789129500000,762.62,763.7221,762.5626,763.5,19610.0,14966585.7359,14966585.7359,2026-09-11 12:25:00+00:00,2026-09-11 08:25:00-04:00
1789129800000,762.36,763.64,760.58,762.5,84864.0,64642652.1091,64642652.1091,2026-09-11 12:30:00+00:00,2026-09-11 08:30:00-04:00
1789130100000,762.5289,763.32,762.33,763.05,28638.091264,21844002.96412323,21844002.964123232,2026-09-11 12:35:00+00:00,2026-09-11 08:35:00-04:00
1789130400000,763.0275,763.232,762.73,762.895,29600.372906,22586758.61054806,22586758.6105480614,2026-09-11 12:40:00+00:00,2026-09-11 08:40:00-04:00
1789130700000,762.88,764.05,762.7295,763.86,81041.526715,61862365.081469454,61862365.081469461,2026-09-11 12:45:00+00:00,2026-09-11 08:45:00-04:00
1789131000000,763.89,765.0685,763.841,764.97,103128.799838,78843211.37261006,78843211.3726100766,2026-09-11 12:50:00+00:00,2026-09-11 08:50:00-04:00
1789131300000,764.9387,765.9301,764.919,765.8133,23487.0,17975317.7393,17975317.7393,2026-09-11 12:55:00+00:00,2026-09-11 08:55:00-04:00
1789131600000,765.83,766.5585,765.81,765.9222,49164.0,37663502.083,37663502.083,2026-09-11 13:00:00+00:00,2026-09-11 09:00:00-04:00
1789131900000,765.9392,766.23,765.3497,765.53,45857.325659,35119912.62099127,35119912.6209912632,2026-09-11 13:05:00+00:00,2026-09-11 09:05:00-04:00
1789132200000,765.5354,765.64,764.7815,764.89,63336.156852,48469916.28855581,48469916.288555804,2026-09-11 13:10:00+00:00,2026-09-11 09:10:00-04:00
1789132500000,764.9795,765.0985,764.74,764.76,50488.132876,38620370.72180949,38620370.7218094876,2026-09-11 13:15:00+00:00,2026-09-11 09:15:00-04:00
1789132800000,764.79,765.0,764.76,764.9284,159419.349444,121933127.69276424,121933127.69276423,2026-09-11 13:20:00+00:00,2026-09-11 09:20:00-04:00
1789133100000,764.89,765.4702,764.67,764.8192,17275.0,13214567.2312,13214567.2312,2026-09-11 13:25:00+00:00,2026-09-11 09:25:00-04:00
1789133400000,764.725,765.86,764.225,765.77,1015121.0,776338330.7492,776338330.7492,2026-09-11 13:30:00+00:00,2026-09-11 09:30:00-04:00
1789133700000,765.76,765.99,765.38,765.56,694283.114304,531651970.39186823,531651970.3918682688,2026-09-11 13:35:00+00:00,2026-09-11 09:35:00-04:00
1789134000000,765.61,765.81,764.68,765.45,627013.0,479828175.5507,479828175.5507,2026-09-11 13:40:00+00:00,2026-09-11 09:40:00-04:00
1789134300000,765.49,765.93,764.8,764.97,494391.0,378350975.1434,378350975.1434,2026-09-11 13:45:00+00:00,2026-09-11 09:45:00-04:00
1789134600000,764.99,765.2899,764.73,765.13,428631.0,327914676.4791,327914676.4791,2026-09-11 13:50:00+00:00,2026-09-11 09:50:00-04:00
1789134900000,765.13,766.37,765.025,766.31,362703.0,277776381.4861,277776381.4861,2026-09-11 13:55:00+00:00,2026-09-11 09:55:00-04:00
1789135200000,766.2891,766.33,765.38,765.45,515969.0,395108848.6993,395108848.6993,2026-09-11 14:00:00+00:00,2026-09-11 10:00:00-04:00
1789135500000,765.45,765.6,764.94,765.41,375422.0,287281675.1351,287281675.1351,2026-09-11 14:05:00+00:00,2026-09-11 10:05:00-04:00
1789135800000,765.4,765.69,764.78,764.89,357312.0,273411917.9949,273411917.9949,2026-09-11 14:10:00+00:00,2026-09-11 10:10:00-04:00
1789136100000,764.9,765.75,764.63,765.72,425941.0,325852215.6114,325852215.6114,2026-09-11 14:15:00+00:00,2026-09-11 10:15:00-04:00
1789136400000,765.6801,766.025,765.585,765.76,320232.0,245234286.733,245234286.733,2026-09-11 14:20:00+00:00,2026-09-11 10:20:00-04:00
1789136700000,765.76,766.1,765.57,765.73,195760.0,149919091.9024,149919091.9024,2026-09-11 14:25:00+00:00,2026-09-11 10:25:00-04:00
1789137000000,765.75,765.775,764.7,764.73,381958.0,292247092.6438,292247092.6438,2026-09-11 14:30:00+00:00,2026-09-11 10:30:00-04:00
1789137300000,764.73,764.73,764.04,764.3,559802.0,427938565.5928,427938565.5928,2026-09-11 14:35:00+00:00,2026-09-11 10:35:00-04:00
1789137600000,764.33,764.74,763.88,764.0499,279735.0,213777351.3007,213777351.3007,2026-09-11 14:40:00+00:00,2026-09-11 10:40:00-04:00
1789137900000,764.04,764.8295,763.6,764.67,647152.0,494548096.2896,494548096.2896,2026-09-11 14:45:00+00:00,2026-09-11 10:45:00-04:00
1789138200000,764.715,764.74,764.0,764.07,252897.821171,193313381.01750293,193313381.017502939,2026-09-11 14:50:00+00:00,2026-09-11 10:50:00-04:00
1789138500000,764.0403,764.21,763.7,763.96,250779.0,191576834.1338,191576834.1338,2026-09-11 14:55:00+00:00,2026-09-11 10:55:00-04:00
1789138800000,763.9543,764.668,763.81,764.668,111464.0,85182234.5747,85182234.5747,2026-09-11 15:00:00+00:00,2026-09-11 11:00:00-04:00
1789139100000,764.66,765.25,764.6034,764.9,224500.175636,171739474.11633095,171739474.1163309492,2026-09-11 15:05:00+00:00,2026-09-11 11:05:00-04:00
1789139400000,764.96,764.96,764.12,764.61,222909.0,170426349.3267,170426349.3267,2026-09-11 15:10:00+00:00,2026-09-11 11:10:00-04:00
1789139700000,764.61,765.55,764.61,765.3405,203055.0,155397031.4418,155397031.4418,2026-09-11 15:15:00+00:00,2026-09-11 11:15:00-04:00
1789140000000,765.4,765.888,765.35,765.835,152236.0,116545884.864,116545884.864,2026-09-11 15:20:00+00:00,2026-09-11 11:20:00-04:00
1789140300000,765.86,766.24,765.69,766.01,206372.0,158077335.0952,158077335.0952,2026-09-11 15:25:00+00:00,2026-09-11 11:25:00-04:00
1789140600000,765.97,766.19,765.76,765.9025,152060.0,116469572.6344,116469572.6344,2026-09-11 15:30:00+00:00,2026-09-11 11:30:00-04:00
1789140900000,765.89,766.048,765.62,765.95,669046.237975,512318088.8794097,512318088.879409665,2026-09-11 15:35:00+00:00,2026-09-11 11:35:00-04:00
1789141200000,765.9401,766.26,765.86,766.12,152334.0,116703780.0508,116703780.0508,2026-09-11 15:40:00+00:00,2026-09-11 11:40:00-04:00
1789141500000,766.12,766.14,765.76,765.87,157921.0,120954456.4042,120954456.4042,2026-09-11 15:45:00+00:00,2026-09-11 11:45:00-04:00
1789141800000,765.8799,765.96,765.425,765.53,479167.0,364939472.6712,364939472.6712,2026-09-11 15:50:00+00:00,2026-09-11 11:50:00-04:00
1789142100000,765.54,765.805,765.382,765.725,212226.0,162491039.5857,162491039.5857,2026-09-11 15:55:00+00:00,2026-09-11 11:55:00-04:00
1789142400000,765.73,766.2,765.73,766.1401,1482437.322401,1135520148.9865403,1135520148.986540381,2026-09-11 16:00:00+00:00,2026-09-11 12:00:00-04:00
1789142700000,766.14,766.175,765.74,765.9,241357.0,184846693.7343,184846693.7343,2026-09-11 16:05:00+00:00,2026-09-11 12:05:00-04:00
1789143000000,765.92,765.985,765.53,765.58,98318.397573,75292027.51075932,75292027.510759338570456,2026-09-11 16:10:00+00:00,2026-09-11 12:10:00-04:00
1789143300000,765.585,765.65,765.4,765.49,122244.178081,93579217.11168082,93579217.1116808259,2026-09-11 16:15:00+00:00,2026-09-11 12:15:00-04:00
1789143600000,765.52,765.6,765.26,765.33,182806.195317,139920847.02253574,139920847.0225357409,2026-09-11 16:20:00+00:00,2026-09-11 12:20:00-04:00
1789143900000,765.37,765.59,764.87,764.93,187793.0,143713245.4765,143713245.4765,2026-09-11 16:25:00+00:00,2026-09-11 12:25:00-04:00
1789144200000,764.96,765.76,764.81,765.5801,249318.0,190786064.3169,190786064.3169,2026-09-11 16:30:00+00:00,2026-09-11 12:30:00-04:00
1789144500000,765.58,765.58,764.92,764.95,161294.0,123423903.6097,123423903.6097,2026-09-11 16:35:00+00:00,2026-09-11 12:35:00-04:00
1789144800000,764.94,765.47,764.855,765.45,194371.072924,148720959.37284896,148720959.372848950450547,2026-09-11 16:40:00+00:00,2026-09-11 12:40:00-04:00
1789145100000,765.44,765.605,765.3,765.3,107722.567408,82456666.4098314,82456666.4098314,2026-09-11 16:45:00+00:00,2026-09-11 12:45:00-04:00
1789145400000,765.325,765.55,765.2705,765.41,456249.0,346367291.473,346367291.473,2026-09-11 16:50:00+00:00,2026-09-11 12:50:00-04:00
1789145700000,765.41,765.67,765.38,765.61,464734.0,352874605.2763,352874605.2763,2026-09-11 16:55:00+00:00,2026-09-11 12:55:00-04:00
1789146000000,765.67,765.8401,765.55,765.64,525883.0,399712625.6555,399712625.6555,2026-09-11 17:00:00+00:00,2026-09-11 13:00:00-04:00
1789146300000,765.64,766.08,765.6,765.74,140316.86275899998,107440105.8634878,107440105.863487800486076,2026-09-11 17:05:00+00:00,2026-09-11 13:05:00-04:00
1789146600000,765.735,765.87,765.52,765.5583,144613.0,110722172.9143,110722172.9143,2026-09-11 17:10:00+00:00,2026-09-11 13:10:00-04:00
1789146900000,765.57,765.9201,765.565,765.92,360503.0,274065547.4514,274065547.4514,2026-09-11 17:15:00+00:00,2026-09-11 13:15:00-04:00
1789147200000,765.92,766.25,765.88,766.2395,221405.695216,169604695.40898615,169604695.4089861712,2026-09-11 17:20:00+00:00,2026-09-11 13:20:00-04:00
1789147500000,766.222,766.33,765.91,765.995,271823.0,208231236.5849,208231236.5849,2026-09-11 17:25:00+00:00,2026-09-11 13:25:00-04:00
1789147800000,765.995,766.26,765.915,765.9795,161699.0,123878044.3536,123878044.3536,2026-09-11 17:30:00+00:00,2026-09-11 13:30:00-04:00
1789148100000,765.98,766.04,765.78,765.81,426355.3649,326548713.16765374,326548713.16765373063652,2026-09-11 17:35:00+00:00,2026-09-11 13:35:00-04:00
1789148400000,765.81,766.0,765.79,765.87,224206.0,170707469.4804,170707469.4804,2026-09-11 17:40:00+00:00,2026-09-11 13:40:00-04:00
1789148700000,765.86,765.94,765.72,765.905,379992.0,290003523.6198,290003523.6198,2026-09-11 17:45:00+00:00,2026-09-11 13:45:00-04:00
1789149000000,765.92,765.98,765.82,765.85,156697.0,120012704.2498,120012704.2498,2026-09-11 17:50:00+00:00,2026-09-11 13:50:00-04:00
1789149300000,765.86,765.88,765.64,765.74,170929.121966,130891004.87766072,130891004.8776607364,2026-09-11 17:55:00+00:00,2026-09-11 13:55:00-04:00
1789149600000,765.75,765.97,765.7,765.86,238917.0,182977370.9541,182977370.9541,2026-09-11 18:00:00+00:00,2026-09-11 14:00:00-04:00
1789149900000,765.85,765.85,765.5995,765.7,116865.0,89485686.0199,89485686.0199,2026-09-11 18:05:00+00:00,2026-09-11 14:05:00-04:00
1789150200000,765.7,765.73,765.5085,765.57,349391.0,265547841.8001,265547841.8001,2026-09-11 18:10:00+00:00,2026-09-11 14:10:00-04:00
1789150500000,765.55,765.725,765.53,765.59,240437.0,183107313.1434,183107313.1434,2026-09-11 18:15:00+00:00,2026-09-11 14:15:00-04:00
1789150800000,765.59,765.6001,765.15,765.365,567880.004665,434660389.20703626,434660389.2070362505,2026-09-11 18:20:00+00:00,2026-09-11 14:20:00-04:00
1789151100000,765.37,765.535,765.195,765.41,447396.0,340532483.1259,340532483.1259,2026-09-11 18:25:00+00:00,2026-09-11 14:25:00-04:00
1789151400000,765.42,765.57,765.15,765.4501,174525.0,133570281.7594,133570281.7594,2026-09-11 18:30:00+00:00,2026-09-11 14:30:00-04:00
1789151700000,765.46,765.56,765.25,765.3,86804.0,66439009.889,66439009.889,2026-09-11 18:35:00+00:00,2026-09-11 14:35:00-04:00
1789152000000,765.3,765.41,765.1,765.15,345037.0,262181159.7217,262181159.7217,2026-09-11 18:40:00+00:00,2026-09-11 14:40:00-04:00
1789152300000,765.15,765.32,764.96,765.04,231667.0,177253061.1962,177253061.1962,2026-09-11 18:45:00+00:00,2026-09-11 14:45:00-04:00
1789152600000,765.04,765.17,765.03,765.06,300326.640091,229783180.59746557,229783180.597465556,2026-09-11 18:50:00+00:00,2026-09-11 14:50:00-04:00
1789152900000,765.035,765.26,764.94,765.04,307816.0,235518958.205,235518958.205,2026-09-11 18:55:00+00:00,2026-09-11 14:55:00-04:00
1789153200000,765.04,765.19,765.0,765.13,178131.0,136287388.2935,136287388.2935,2026-09-11 19:00:00+00:00,2026-09-11 15:00:00-04:00
1789153500000,765.13,765.14,764.72,764.76,442439.79413900006,338418696.78109187,338418696.7810918408943,2026-09-11 19:05:00+00:00,2026-09-11 15:05:00-04:00
1789153800000,764.7401,764.9159,764.55,764.9,353970.0,269830644.7724,269830644.7724,2026-09-11 19:10:00+00:00,2026-09-11 15:10:00-04:00
1789154100000,764.9,765.1,764.88,765.0,194417.0,148728391.324,148728391.324,2026-09-11 19:15:00+00:00,2026-09-11 15:15:00-04:00
1789154400000,765.0,765.22,764.9,765.2,238498.0,182459363.7307,182459363.7307,2026-09-11 19:20:00+00:00,2026-09-11 15:20:00-04:00
1789154700000,765.2,765.3,765.0201,765.03,396782.0,302681515.6869,302681515.6869,2026-09-11 19:25:00+00:00,2026-09-11 15:25:00-04:00
1789155000000,765.025,765.13,764.9,764.98,516696.0,394372888.2717,394372888.2717,2026-09-11 19:30:00+00:00,2026-09-11 15:30:00-04:00
1789155300000,764.98,765.03,764.87,764.935,417652.0,318587760.3135,318587760.3135,2026-09-11 19:35:00+00:00,2026-09-11 15:35:00-04:00
1789155600000,764.93,765.05,764.88,765.01,394800.0,301115175.418,301115175.418,2026-09-11 19:40:00+00:00,2026-09-11 15:40:00-04:00
1789155900000,765.01,765.04,764.72,764.75,1051637.0,801698717.0405,801698717.0405,2026-09-11 19:45:00+00:00,2026-09-11 15:45:00-04:00
