ts,open,high,low,close,volume,dt_utc
1782321600,733.8099975585938,733.8200073242188,733.0399780273438,733.1300048828125,468611,2026-06-24 17:20:00+00:00
1782321900,733.1300048828125,733.239990234375,732.0599975585938,732.1599731445312,438050,2026-06-24 17:25:00+00:00
1782322200,732.1599731445312,732.6900024414062,731.280029296875,732.3300170898438,661357,2026-06-24 17:30:00+00:00
1782322500,732.3300170898438,732.9249877929688,731.6801147460938,732.530029296875,460801,2026-06-24 17:35:00+00:00
1782322800,732.5,732.84912109375,731.8099975585938,731.9542846679688,377457,2026-06-24 17:40:00+00:00
1782323100,731.9199829101562,732.6500244140625,731.52001953125,732.4600219726562,345856,2026-06-24 17:45:00+00:00
1782323400,732.4500122070312,732.6199951171875,732.0850219726562,732.530029296875,218681,2026-06-24 17:50:00+00:00
1782323700,732.5499877929688,733.1500244140625,731.7000122070312,731.8699951171875,437794,2026-06-24 17:55:00+00:00
1782324000,731.8599853515625,732.9500122070312,731.77001953125,732.5999755859375,464765,2026-06-24 18:00:00+00:00
1782324300,732.6099853515625,733.3800048828125,732.5499877929688,733.010009765625,347464,2026-06-24 18:05:00+00:00
1782324600,733.010009765625,733.1300048828125,732.5499877929688,732.8800048828125,1333594,2026-06-24 18:10:00+00:00
1782324900,732.8900146484375,733.9500122070312,732.8699951171875,733.77001953125,552156,2026-06-24 18:15:00+00:00
1782325200,733.77001953125,734.3298950195312,733.5650024414062,734.3099975585938,381391,2026-06-24 18:20:00+00:00
1782325500,734.3099975585938,734.6599731445312,734.1400146484375,734.3400268554688,464287,2026-06-24 18:25:00+00:00
1782325800,734.3519897460938,734.5700073242188,733.9959716796875,734.25,446611,2026-06-24 18:30:00+00:00
1782326100,734.219970703125,734.3099975585938,733.5,733.6199951171875,411602,2026-06-24 18:35:00+00:00
1782326400,733.6199951171875,733.77001953125,732.875,733.260009765625,556350,2026-06-24 18:40:00+00:00
1782326700,733.239990234375,733.239990234375,731.4600219726562,731.7999877929688,596787,2026-06-24 18:45:00+00:00
1782327000,731.8200073242188,732.1950073242188,731.22998046875,732.1300048828125,876052,2026-06-24 18:50:00+00:00
1782327300,732.1400146484375,732.8300170898438,731.6500244140625,731.9299926757812,446993,2026-06-24 18:55:00+00:00
1782327600,731.9299926757812,732.9400024414062,731.3400268554688,732.5900268554688,583380,2026-06-24 19:00:00+00:00
1782327900,732.5900268554688,732.59912109375,730.8599853515625,731.3250122070312,741157,2026-06-24 19:05:00+00:00
1782328200,731.3200073242188,731.760009765625,730.8400268554688,731.6400146484375,781000,2026-06-24 19:10:00+00:00
1782328500,731.6300048828125,731.739990234375,731.2100219726562,731.5999755859375,735379,2026-06-24 19:15:00+00:00
1782328800,731.5900268554688,731.8599853515625,731.260009765625,731.8499755859375,435937,2026-06-24 19:20:00+00:00
1782329100,731.8599853515625,732.3289794921875,731.72998046875,731.97998046875,653041,2026-06-24 19:25:00+00:00
1782329400,731.969970703125,732.2100219726562,731.510009765625,731.6799926757812,621434,2026-06-24 19:30:00+00:00
1782329700,731.7000122070312,731.9500122070312,731.3800048828125,731.780029296875,597248,2026-06-24 19:35:00+00:00
1782330000,731.760009765625,732.093994140625,730.9299926757812,731.489990234375,1004610,2026-06-24 19:40:00+00:00
1782330300,731.5,732.260009765625,731.4400024414062,732.0599975585938,927484,2026-06-24 19:45:00+00:00
1782330600,732.0900268554688,733.0900268554688,731.530029296875,732.9949951171875,1460238,2026-06-24 19:50:00+00:00
1782330900,732.97998046875,733.3499755859375,732.094970703125,733.0800170898438,4087093,2026-06-24 19:55:00+00:00
1782394200,738.9099731445312,739.3699951171875,736.8599853515625,737.3399047851562,2290954,2026-06-25 13:30:00+00:00
1782394500,737.3099975585938,738.0250244140625,736.8800048828125,736.9600219726562,728645,2026-06-25 13:35:00+00:00
1782394800,736.989990234375,737.1165161132812,734.0401000976562,734.2899780273438,956280,2026-06-25 13:40:00+00:00
1782395100,734.2999877929688,734.7849731445312,731.5399780273438,732.889892578125,1504795,2026-06-25 13:45:00+00:00
1782395400,732.8900146484375,733.6599731445312,730.5,730.7000122070312,1122053,2026-06-25 13:50:00+00:00
1782395700,730.6599731445312,731.219970703125,729.5999755859375,729.8350219726562,1333328,2026-06-25 13:55:00+00:00
1782396000,729.8350219726562,733.530029296875,729.780029296875,733.239990234375,1285270,2026-06-25 14:00:00+00:00
1782396300,733.27001953125,735.030029296875,733.25,734.9099731445312,975194,2026-06-25 14:05:00+00:00
1782396600,734.9299926757812,735.8599853515625,734.0499877929688,734.1199951171875,942601,2026-06-25 14:10:00+00:00
1782396900,734.1300048828125,735.6699829101562,733.1799926757812,735.5599975585938,572213,2026-06-25 14:15:00+00:00
1782397200,735.5549926757812,736.5,734.510009765625,735.0,684376,2026-06-25 14:20:00+00:00
1782397500,735.010009765625,735.9199829101562,734.8099975585938,735.4749755859375,468631,2026-06-25 14:25:00+00:00
1782397800,735.4400024414062,737.0999755859375,735.3200073242188,736.3699951171875,690777,2026-06-25 14:30:00+00:00
1782398100,736.3800048828125,736.8400268554688,735.5899047851562,736.64501953125,389804,2026-06-25 14:35:00+00:00
1782398400,736.6699829101562,736.760009765625,734.77001953125,735.409912109375,511150,2026-06-25 14:40:00+00:00
1782398700,735.3900146484375,736.5900268554688,734.75,736.3499755859375,460281,2026-06-25 14:45:00+00:00
1782399000,736.3300170898438,737.8200073242188,736.02001953125,737.7999877929688,570673,2026-06-25 14:50:00+00:00
1782399300,737.72998046875,737.72998046875,735.030029296875,735.22998046875,682515,2026-06-25 14:55:00+00:00
1782399600,735.260009765625,736.22998046875,734.8599853515625,736.1599731445312,360286,2026-06-25 15:00:00+00:00
1782399900,736.1600952148438,736.52001953125,734.5,734.760009765625,573608,2026-06-25 15:05:00+00:00
1782400200,734.75,734.8900146484375,732.6199951171875,732.969970703125,759178,2026-06-25 15:10:00+00:00
1782400500,732.97998046875,733.875,731.8499755859375,733.6699829101562,869307,2026-06-25 15:15:00+00:00
1782400800,733.6400146484375,734.8499755859375,732.9500122070312,734.5100708007812,438640,2026-06-25 15:20:00+00:00
1782401100,734.510009765625,734.8599853515625,733.7811279296875,734.2899780273438,318833,2026-06-25 15:25:00+00:00
1782401400,734.2899780273438,735.4500122070312,734.0900268554688,734.2230834960938,363481,2026-06-25 15:30:00+00:00
1782401700,734.219970703125,734.9500122070312,734.1900024414062,734.2100219726562,262389,2026-06-25 15:35:00+00:00
1782402000,734.219970703125,734.8800048828125,733.9199829101562,734.77001953125,243193,2026-06-25 15:40:00+00:00
1782402300,734.75,735.7899780273438,734.3200073242188,734.448974609375,353941,2026-06-25 15:45:00+00:00
1782402600,734.4199829101562,734.963623046875,734.0800170898438,734.5999755859375,350497,2026-06-25 15:50:00+00:00
1782402900,734.5700073242188,734.9500122070312,734.0,734.1400146484375,312731,2026-06-25 15:55:00+00:00
1782403200,734.1599731445312,734.3900146484375,733.6699829101562,734.1500244140625,419773,2026-06-25 16:00:00+00:00
1782403500,734.1699829101562,735.4099731445312,733.9979858398438,735.3300170898438,313185,2026-06-25 16:05:00+00:00
1782403800,735.3300170898438,736.1799926757812,735.22998046875,735.6900024414062,275271,2026-06-25 16:10:00+00:00
1782404100,735.7100219726562,736.27001953125,735.4099731445312,735.5,459374,2026-06-25 16:15:00+00:00
1782404400,735.510009765625,735.760009765625,734.27001953125,734.4401245117188,231278,2026-06-25 16:20:00+00:00
1782404700,734.4450073242188,734.6199951171875,733.9400024414062,734.1900024414062,145748,2026-06-25 16:25:00+00:00
1782405000,734.2249755859375,734.2249755859375,732.969970703125,733.389892578125,270861,2026-06-25 16:30:00+00:00
1782405300,733.3474731445312,733.5900268554688,732.6599731445312,732.77001953125,236045,2026-06-25 16:35:00+00:00
1782405600,732.77001953125,732.9600219726562,732.114990234375,732.2899780273438,307419,2026-06-25 16:40:00+00:00
1782405900,732.2899780273438,732.9099731445312,731.5,732.7999877929688,483054,2026-06-25 16:45:00+00:00
1782406200,732.8099975585938,733.0900268554688,732.2816772460938,732.7000122070312,185405,2026-06-25 16:50:00+00:00
1782406500,732.72998046875,732.739990234375,732.0700073242188,732.5399780273438,263554,2026-06-25 16:55:00+00:00
1782406800,732.5599975585938,733.0198974609375,732.489990234375,732.5078125,272270,2026-06-25 17:00:00+00:00
1782407100,732.5,732.8099975585938,732.135009765625,732.7000122070312,170339,2026-06-25 17:05:00+00:00
1782407400,732.6900024414062,733.719970703125,732.6900024414062,733.219970703125,300186,2026-06-25 17:10:00+00:00
1782407700,733.22998046875,734.25,732.489990234375,732.510009765625,303872,2026-06-25 17:15:00+00:00
1782408000,732.52001953125,733.0700073242188,732.0800170898438,732.8900146484375,265270,2026-06-25 17:20:00+00:00
1782408300,732.9199829101562,733.6500244140625,732.8400268554688,733.260009765625,176168,2026-06-25 17:25:00+00:00
1782408600,733.27001953125,733.52001953125,732.6199951171875,732.9299926757812,473496,2026-06-25 17:30:00+00:00
1782408900,732.9299926757812,733.5499877929688,732.8599853515625,733.3400268554688,221327,2026-06-25 17:35:00+00:00
1782409200,733.3300170898438,733.7899780273438,732.52001953125,732.6300048828125,280614,2026-06-25 17:40:00+00:00
1782409500,732.64990234375,732.6500244140625,731.6599731445312,731.8599853515625,272022,2026-06-25 17:45:00+00:00
1782409800,731.8300170898438,732.7899780273438,731.5999755859375,732.5700073242188,1049173,2026-06-25 17:50:00+00:00
1782410100,732.5599975585938,733.5800170898438,732.3400268554688,733.4500122070312,277407,2026-06-25 17:55:00+00:00
1782410400,733.4400024414062,733.52001953125,731.3800048828125,731.9299926757812,684404,2026-06-25 18:00:00+00:00
1782410700,732.010009765625,733.5999755859375,731.72998046875,733.4249877929688,389947,2026-06-25 18:05:00+00:00
1782411000,733.4000244140625,733.989990234375,732.9000244140625,733.219970703125,290147,2026-06-25 18:10:00+00:00
1782411300,733.22998046875,735.3699951171875,732.969970703125,734.8200073242188,423139,2026-06-25 18:15:00+00:00
1782411600,734.8200073242188,735.1900024414062,734.2100219726562,734.9099731445312,545511,2026-06-25 18:20:00+00:00
1782411900,734.9099731445312,736.0599975585938,734.9000244140625,735.8400268554688,503430,2026-06-25 18:25:00+00:00
1782412200,735.8300170898438,735.8499755859375,733.9509887695312,734.02001953125,487104,2026-06-25 18:30:00+00:00
1782412500,734.02001953125,734.7100219726562,733.5999755859375,734.4600219726562,429100,2026-06-25 18:35:00+00:00
1782412800,734.4400024414062,734.489990234375,733.8400268554688,733.9249877929688,240605,2026-06-25 18:40:00+00:00
1782413100,733.9199829101562,733.9199829101562,732.6900024414062,733.5650024414062,472887,2026-06-25 18:45:00+00:00
1782413400,733.5599975585938,734.3499755859375,733.39501953125,733.6849975585938,225129,2026-06-25 18:50:00+00:00
1782413700,733.7000122070312,734.0900268554688,733.530029296875,733.8800048828125,557703,2026-06-25 18:55:00+00:00
1782414000,733.9299926757812,733.94140625,732.72998046875,733.0,278761,2026-06-25 19:00:00+00:00
1782414300,732.9600219726562,733.22998046875,732.77001953125,733.0900268554688,637429,2026-06-25 19:05:00+00:00
1782414600,733.0900268554688,733.2000122070312,732.3200073242188,732.3800048828125,802619,2026-06-25 19:10:00+00:00
1782414900,732.3699951171875,732.6199951171875,731.8699951171875,732.22998046875,600012,2026-06-25 19:15:00+00:00
1782415200,732.2501220703125,732.6500244140625,732.030029296875,732.6500244140625,473041,2026-06-25 19:20:00+00:00
1782415500,732.6500244140625,732.8499755859375,732.0512084960938,732.3923950195312,639433,2026-06-25 19:25:00+00:00
1782415800,732.3900146484375,732.5,731.760009765625,732.1500244140625,613613,2026-06-25 19:30:00+00:00
1782416100,732.1400146484375,732.1500244140625,731.6900024414062,732.0891723632812,1177683,2026-06-25 19:35:00+00:00
1782416400,732.0900268554688,732.3300170898438,731.5999755859375,731.9600219726562,706812,2026-06-25 19:40:00+00:00
1782416700,731.9760131835938,732.030029296875,731.3599853515625,731.7550048828125,1173970,2026-06-25 19:45:00+00:00
1782417000,731.760009765625,732.6099853515625,731.3300170898438,732.5399780273438,1067447,2026-06-25 19:50:00+00:00
1782417300,732.5599975585938,733.3800048828125,731.9400024414062,733.27001953125,3008874,2026-06-25 19:55:00+00:00
1782480600,728.9450073242188,729.6599731445312,726.8599853515625,727.8599853515625,2579437,2026-06-26 13:30:00+00:00
1782480900,727.8599853515625,729.1300048828125,727.5900268554688,728.1300048828125,774922,2026-06-26 13:35:00+00:00
1782481200,728.1099853515625,729.4299926757812,727.72998046875,729.239990234375,583008,2026-06-26 13:40:00+00:00
1782481500,729.239990234375,729.7999877929688,727.969970703125,728.7100219726562,691468,2026-06-26 13:45:00+00:00
1782481800,728.6500244140625,729.6500244140625,728.52001953125,729.3200073242188,529081,2026-06-26 13:50:00+00:00
1782482100,729.3900146484375,731.3099975585938,729.1900024414062,730.89501953125,791514,2026-06-26 13:55:00+00:00
1782482400,730.8699951171875,732.280029296875,730.6300048828125,732.1900024414062,962854,2026-06-26 14:00:00+00:00
1782482700,732.2000122070312,733.1500244140625,732.1300048828125,733.02001953125,670601,2026-06-26 14:05:00+00:00
1782483000,733.0001220703125,733.4400024414062,732.4000244140625,733.2000122070312,636854,2026-06-26 14:10:00+00:00
1782483300,733.1900024414062,733.5700073242188,732.4400024414062,732.6099853515625,625122,2026-06-26 14:15:00+00:00
1782483600,732.6099853515625,734.2424926757812,732.469970703125,733.4500122070312,590355,2026-06-26 14:20:00+00:00
1782483900,733.4400024414062,733.9400024414062,733.239990234375,733.489990234375,418348,2026-06-26 14:25:00+00:00
1782484200,733.489990234375,733.9199829101562,733.0260009765625,733.364990234375,437501,2026-06-26 14:30:00+00:00
1782484500,733.3800048828125,733.4199829101562,732.1199951171875,732.1799926757812,490183,2026-06-26 14:35:00+00:00
1782484800,732.1699829101562,733.0800170898438,731.6005249023438,732.1699829101562,719234,2026-06-26 14:40:00+00:00
1782485100,732.2000122070312,733.3800048828125,732.0499877929688,732.8800048828125,328567,2026-06-26 14:45:00+00:00
1782485400,732.9000244140625,733.22998046875,732.2301025390625,732.530029296875,324677,2026-06-26 14:50:00+00:00
1782485700,732.52001953125,732.9749755859375,731.8599853515625,732.4500122070312,330085,2026-06-26 14:55:00+00:00
